,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
4035,2662,40,1,9082,323.33992891,-0.84875043,1892.974,1483.952,21.386,0.107,0.49,-0.15,0,1892.51,1488.841,20.346,0.036,0.73,0.24,0,1890.248,1476.133,19.998,0.079,2.51,0.09,0,1887.787,1479.448,20.024,0.08,1.71,0.03,0,1888.436,1484.131,19.85,0.132,1.36,-0.16,0
4036,2662,40,1,10320,323.3399466,-0.84394716,1936.641,1484.099,19.94,0.06,0.93,-0.16,0,1936.2,1489.008,18.725,0.02,1.18,-0.02,0,1933.916,1476.297,18.193,0.032,1.66,-0.02,0,1931.44,1479.614,18.008,0.022,1.02,-0.05,0,1932.106,1484.31,17.893,0.024,0.98,-0.08,0
4037,2662,40,1,8777,323.33996375,-0.84996816,1881.902,1484.273,20.181,0.047,0.6,0.05,0,1881.432,1489.156,19.255,0.021,0.95,0.14,0,1879.177,1476.449,18.876,0.036,1.62,0.15,0,1876.718,1479.764,18.729,0.044,1.66,0.19,0,1877.363,1484.443,18.754,0.045,1.1,0.1,0
4038,2662,40,1,10746,323.33996408,-0.84242304,1950.498,1484.254,22.012,0.217,0.57,-0.9,0,1950.064,1489.169,21.206,0.093,0.9,-0.47,0,1947.772,1476.457,20.61,0.101,2.29,-0.15,0,1945.292,1479.775,20.418,0.099,1.62,-0.25,0,1945.963,1484.475,20.72,0.229,1.07,-0.34,0
4039,2662,40,1,1883,323.33996548,-0.90441013,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1386.141,1489.12,21.841,0.085,0.48,0.11,0,1384.146,1476.449,21.331,0.05,0.8,-0.12,0,1381.848,1479.743,21.166,0.093,0.91,0.01,0,1382.299,1484.268,21.227,0.356,1.08,0.98,0
4040,2662,40,1,13018,323.33999565,-0.83464566,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2020.803,1489.467,20.941,0.11,1.28,-0.07,0,2018.474,1476.75,20.285,0.098,2.5,0.01,0,2015.971,1480.071,20.195,0.108,1.96,-0.15,0,2016.67,1484.793,20.16,0.13,0.97,-0.21,0
4041,2662,40,1,8133,323.33999857,-0.85254669,1858.46,1484.597,21.333,0.165,0.76,0.16,0,1857.977,1489.47,20.323,0.039,0.77,-0.12,0,1855.734,1476.764,20.051,0.056,1.53,-0.16,0,1853.283,1480.078,19.942,0.042,0.87,-0.08,0,1853.919,1484.75,19.829,0.099,0.99,-0.14,0
4042,2662,40,1,11936,323.33999982,-0.83827866,1988.174,1484.567,22.433,0.368,0.64,-0.57,0,1987.76,1489.5,20.835,0.069,0.91,0.1,0,1985.448,1476.785,20.282,0.145,3.89,0.65,0,1982.956,1480.105,20.255,0.147,2.63,0.41,0,1983.642,1484.817,20.342,0.193,1.26,-0.21,0
4043,2662,40,1,2294,323.34000099,-0.89620076,1461.525,1484.758,22.157,0.223,0.53,0.76,0,1460.833,1489.448,20.972,0.037,0.46,0.01,0,1458.798,1476.772,20.551,0.036,0.93,0.02,0,1456.476,1480.069,20.419,0.047,0.82,-0.12,0,1456.956,1484.617,20.395,0.142,0.95,-0.15,0
4044,2662,40,1,7972,323.34000928,-0.85319442,1852.571,1484.696,21.683,0.241,0.84,1.35,0,1852.085,1489.566,20.829,0.059,0.82,0.05,0,1849.845,1476.861,20.339,0.08,2.23,0.21,0,1847.396,1480.175,20.396,0.086,1.44,0.19,0,1848.03,1484.844,20.293,0.172,1.22,-0.19,0
4045,2662,40,1,7482,323.34001656,-0.85523043,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1833.564,1489.63,22.19,0.152,0.62,-0.51,0,1831.334,1476.926,21.507,0.089,1.21,-0.21,0,1828.891,1480.239,21.386,0.11,0.87,-0.17,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
4046,2662,40,1,6947,323.3400244,-0.85762353,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1811.794,1489.698,21.492,0.082,0.63,-0.04,0,1809.576,1476.996,21.179,0.112,1.94,0.11,0,1807.14,1480.308,21.058,0.129,1.37,0.38,0,1807.758,1484.965,20.897,0.281,1.13,-0.48,0
4047,2662,40,1,9634,323.34003325,-0.84660556,1912.473,1484.895,20.123,0.063,0.85,0.29,0,1912.019,1489.792,19.21,0.039,1.79,0.52,0,1909.748,1477.083,18.8,0.057,2.63,0.4,0,1907.279,1480.399,18.684,0.071,2.7,0.41,0,1907.936,1485.088,18.691,0.063,1.55,0.33,0
4048,2662,40,1,4770,323.34004138,-0.86965419,1702.915,1485.038,21.772,0.176,0.57,0.38,0,1702.35,1489.839,20.754,0.037,0.53,0.16,0,1700.189,1477.145,20.398,0.048,1.3,0.14,0,1697.788,1480.453,20.29,0.051,0.94,-0.02,0,1698.363,1485.076,20.408,0.165,1.07,-0.01,0
4049,2662,40,1,8565,323.34007941,-0.85084855,1873.898,1485.327,20.766,0.084,0.65,0.33,0,1873.424,1490.206,19.879,0.04,1.18,0.28,0,1871.173,1477.5,19.536,0.074,2.74,0.32,0,1868.717,1480.815,19.448,0.056,1.59,0.26,0,1869.359,1485.491,19.455,0.08,1.14,0.27,0
4050,2662,40,1,6777,323.34009473,-0.8584492,1804.795,1485.488,21.372,0.177,0.81,0.93,0,1804.284,1490.336,20.395,0.052,1.01,0.55,0,1802.069,1477.635,20.02,0.101,3.18,0.66,0,1799.636,1480.947,19.919,0.087,1.95,0.44,0,1800.25,1485.601,19.735,0.1,1.15,0.33,0
4051,2662,40,1,13670,323.34010369,-0.83253222,2040.411,1485.496,20.561,0.12,1.07,0.65,0,2040.024,1490.453,19.726,0.06,1.86,0.46,0,2037.686,1477.734,19.257,0.111,4.13,0.53,0,2035.176,1481.056,19.252,0.165,4.86,0.86,0,2035.883,1485.784,19.299,0.098,1.49,0.07,0
4052,2662,40,1,12081,323.34012714,-0.8377379,1993.089,1485.723,20.962,0.104,0.69,-0.46,0,1992.678,1490.658,19.856,0.03,0.87,0.04,0,1990.364,1477.943,19.403,0.056,2.11,0.09,0,1987.869,1481.263,19.324,0.052,1.54,0.05,0,1988.558,1485.976,19.439,0.08,1.12,0.02,0
4053,2662,40,1,7673,323.34012848,-0.85442686,1841.366,1485.783,22.452,0.305,0.52,-0.15,0,1840.874,1490.648,21.135,0.063,0.64,-0.11,0,1838.64,1477.944,20.607,0.056,1.34,0.17,0,1836.195,1481.257,20.433,0.079,1.33,0.2,0,1836.824,1485.923,20.332,0.166,1.14,0.14,0
4054,2662,40,1,699,323.34014316,-0.95760924,903.124,1486.286,22.765,0.389,0.53,1.89,0,902.136,1490.718,21.562,0.063,0.47,0.11,0,900.395,1478.083,21.165,0.049,0.9,0.04,0,898.253,1481.356,21.001,0.055,0.61,-0.03,0,898.516,1485.731,20.781,0.223,1.03,-0.19,0
4055,2662,40,1,10674,323.34015944,-0.84268815,1948.087,1486.031,22.247,0.237,0.49,-1.15,0,1947.651,1490.945,20.724,0.051,0.74,0.06,0,1945.362,1478.233,20.298,0.087,2.24,0.36,0,1942.881,1481.551,20.155,0.086,1.65,0.3,0,1943.552,1486.25,20.005,0.128,1.12,0.15,0
4056,2662,40,1,13597,323.34016707,-0.83279932,2037.983,1486.073,20.996,0.143,0.87,0.38,0,2037.595,1491.029,20.414,0.087,1.56,0.13,0,2035.258,1478.31,19.998,0.121,3.11,0.52,0,2032.749,1481.632,19.793,0.132,2.89,0.49,0,2033.455,1486.359,20.026,0.116,0.94,0.01,0
4057,2662,40,1,2824,323.34017622,-0.88798095,1536.27,1486.323,21.698,0.179,0.62,0.16,0,1535.617,1491.047,20.678,0.06,0.95,0.55,0,1533.544,1478.366,20.289,0.087,2.57,0.26,0,1531.197,1481.666,20.14,0.095,1.95,0.27,0,1531.707,1486.238,20.107,0.129,1.11,0.33,0
4058,2662,40,1,1682,323.34018762,-0.90929537,1342.449,1486.502,21.835,0.159,0.51,-0.28,0,1341.693,1491.136,20.939,0.043,0.55,0.22,0,1339.722,1478.469,20.569,0.038,0.97,-0.14,0,1337.438,1481.761,20.356,0.051,0.92,0.16,0,1337.872,1486.272,20.387,0.146,0.94,0.09,0
4059,2662,40,1,8299,323.34019343,-0.85189656,1864.371,1486.366,22.047,0.283,0.7,0.28,0,1863.891,1491.241,20.877,0.057,0.75,-0.21,0,1861.645,1478.536,20.48,0.051,1.29,-0.23,0,1859.192,1481.85,20.367,0.064,1.11,-0.24,0,1859.831,1486.524,20.342,0.166,1.11,-0.84,0
4060,2662,40,1,9535,323.34020618,-0.84696493,1909.207,1486.468,21.196,0.157,0.85,0.14,0,1908.751,1491.364,20.341,0.059,1.19,0.29,0,1906.481,1478.655,19.877,0.088,2.79,0.53,0,1904.014,1481.971,19.786,0.087,2.02,0.38,0,1904.67,1486.658,19.718,0.123,1.4,0.21,0
4061,2662,40,1,12592,323.34021554,-0.83600568,2008.836,1486.522,21.418,0.161,0.7,0.38,0,2008.432,1491.464,20.284,0.053,1.11,0.42,0,2006.111,1478.748,19.702,0.11,3.71,0.77,0,2003.611,1482.068,19.767,0.121,2.86,0.72,0,2004.306,1486.786,19.927,0.146,1.36,0.37,0
4062,2662,40,1,11799,323.3402216,-0.83871176,1984.236,1486.585,21.732,0.187,0.63,-1.24,0,1983.82,1491.515,20.821,0.084,1.13,-0.44,0,1981.511,1478.801,20.238,0.086,2.37,-0.3,0,1979.019,1482.121,20.162,0.099,1.89,-0.28,0,1979.705,1486.831,20.232,0.208,1.5,-0.5,0
4063,2662,40,1,8144,323.34022757,-0.85250745,1858.817,1486.678,20.531,0.071,0.68,0.12,0,1858.334,1491.551,19.696,0.02,0.62,0.05,0,1856.091,1478.846,19.387,0.028,1.06,-0.05,0,1853.64,1482.16,19.29,0.037,1.1,-0.14,0,1854.276,1486.831,19.274,0.062,1.0,-0.19,0
4064,2662,40,1,372,323.34023823,-0.99615629,552.688,1487.319,22.103,0.169,0.43,-0.4,0,551.515,1491.589,19.434,0.015,0.63,-0.01,0,549.959,1478.981,18.236,0.041,2.34,0.02,0,547.93,1482.238,17.744,0.014,0.74,-0.03,0,548.055,1486.504,17.43,0.018,0.99,0.05,0
4065,2662,40,1,1622,323.34023919,-0.91065908,1330.047,1486.975,22.138,0.243,0.59,-0.08,0,1329.285,1491.604,21.067,0.044,0.5,0.15,0,1327.321,1478.938,20.648,0.04,0.99,0.02,0,1325.04,1482.229,20.499,0.052,0.85,0.01,0,1325.47,1486.736,20.699,0.213,1.07,0.26,0
4066,2662,40,1,2636,323.3402471,-0.89070405,1511.508,1486.977,22.619,0.378,0.58,0.33,0,1510.842,1491.689,21.406,0.053,0.44,0.05,0,1508.782,1479.01,20.978,0.046,0.93,0.04,0,1506.443,1482.309,20.734,0.048,0.66,0.01,0,1506.944,1486.872,20.833,0.237,1.06,-0.04,0
4067,2662,40,1,5315,323.34024901,-0.86622834,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1733.517,1491.73,22.537,0.169,0.51,-0.5,0,1731.339,1479.034,21.798,0.095,1.07,0.02,0,1728.928,1482.343,21.681,0.123,0.78,-0.22,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
4068,2662,40,1,2404,323.34025044,-0.8942022,1479.698,1487.019,21.822,0.181,0.58,0.79,0,1479.016,1491.717,21.409,0.047,0.39,0.1,0,1476.972,1479.04,20.986,0.046,0.93,0.01,0,1474.643,1482.337,20.756,0.055,0.75,0.01,0,1475.131,1486.891,21.061,0.36,1.26,-0.81,0
4069,2662,40,1,6554,323.34027331,-0.85950244,1795.218,1487.116,20.836,0.098,0.72,-0.05,0,1794.702,1491.959,19.853,0.025,0.77,0.04,0,1792.493,1479.258,19.537,0.031,1.19,0.01,0,1790.062,1482.57,19.466,0.031,0.87,-0.06,0,1790.673,1487.222,19.465,0.083,1.14,-0.2,0
4070,2662,40,1,13883,323.34027829,-0.83175293,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2047.112,1492.041,16.832,0.039,3.85,0.49,0,2044.77,1479.322,16.19,0.045,3.08,0.17,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2042.968,1487.375,15.809,0.034,3.09,0.25,0
4071,2662,40,1,10229,323.34028078,-0.84430161,1933.419,1487.138,20.48,0.083,0.81,0.44,0,1932.976,1492.045,19.547,0.032,1.16,0.29,0,1930.694,1479.335,19.192,0.071,2.86,0.26,0,1928.218,1482.652,19.127,0.067,2.1,0.34,0,1928.884,1487.347,19.162,0.073,1.28,-0.11,0
4072,2662,40,1,9744,323.34028829,-0.84617429,1916.394,1487.213,20.215,0.072,0.89,0.85,0,1915.942,1492.112,19.141,0.068,3.21,1.09,0,1913.669,1479.402,18.478,0.15,7.71,0.78,0,1911.199,1482.719,18.517,0.153,6.2,0.99,0,1911.858,1487.409,18.898,0.094,2.05,1.08,0
4073,2662,40,1,7317,323.34030005,-0.85592514,1827.743,1487.348,21.341,0.156,0.74,-0.28,0,1827.244,1492.206,20.369,0.041,0.77,0.28,0,1825.018,1479.503,19.874,0.062,2.09,0.38,0,1822.576,1482.816,19.795,0.063,1.54,0.27,0,1823.2,1487.478,19.796,0.075,0.81,0.07,0
4074,2662,40,1,1262,323.34031175,-0.92312739,1216.667,1487.681,20.681,0.062,0.55,-0.09,0,1215.845,1492.257,19.734,0.017,0.57,0.1,0,1213.94,1479.6,19.386,0.028,1.15,0.08,0,1211.696,1482.886,19.292,0.032,1.01,0.02,0,1212.081,1487.358,19.328,0.054,0.88,-0.12,0
4075,2662,40,1,6818,323.34031283,-0.85822133,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1806.357,1492.319,21.877,0.134,0.72,-0.27,0,1804.141,1479.618,21.234,0.091,1.45,0.06,0,1801.706,1482.929,21.009,0.116,1.25,-0.31,0,1802.322,1487.585,20.663,0.219,1.11,-0.44,0
4076,2662,40,1,1063,323.340323,-0.9320698,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1134.486,1492.356,22.258,0.135,0.53,0.2,0,1132.623,1479.705,21.65,0.061,0.79,-0.03,0,1130.406,1482.987,21.467,0.114,0.87,-0.05,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
4077,2662,40,1,4768,323.34033473,-0.86966027,1702.86,1487.704,22.073,0.22,0.54,-0.96,0,1702.295,1492.505,21.353,0.06,0.52,-0.06,0,1700.134,1479.812,20.745,0.044,0.97,0.06,0,1697.733,1483.119,20.569,0.055,0.84,0.0,0,1698.309,1487.742,20.623,0.193,1.02,-0.86,0
4078,2662,40,1,13330,323.34033994,-0.83361108,2030.604,1487.647,21.12,0.148,0.74,-1.58,0,2030.212,1492.599,20.022,0.052,1.17,-0.06,0,2027.879,1479.881,19.747,0.095,2.29,-0.2,0,2025.372,1483.203,19.378,0.053,1.25,0.06,0,2026.075,1487.928,19.388,0.084,1.12,-0.41,0
4079,2662,40,1,5241,323.34034032,-0.86664935,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1729.686,1492.56,21.985,0.097,0.48,-0.03,0,1727.511,1479.864,21.57,0.085,1.14,-0.16,0,1725.101,1483.173,21.24,0.085,0.79,-0.15,0,1725.687,1487.804,21.12,0.357,1.2,-1.31,0
4080,2662,40,1,8612,323.34034426,-0.85063453,1875.844,1487.734,21.221,0.124,0.64,0.44,0,1875.37,1492.614,20.399,0.071,1.36,0.57,0,1873.119,1479.908,20.013,0.097,2.95,0.46,0,1870.662,1483.223,19.875,0.098,2.24,0.45,0,1871.305,1487.9,19.983,0.118,1.07,0.74,0
4081,2662,40,1,4062,323.34035453,-0.87539263,1650.737,1487.903,20.534,0.07,0.69,0.16,0,1650.144,1492.68,19.543,0.016,0.58,0.15,0,1648.011,1479.99,19.198,0.022,0.94,0.01,0,1645.626,1483.295,19.094,0.028,0.96,-0.02,0,1646.182,1487.902,19.061,0.053,1.07,-0.2,0
4082,2662,40,1,3456,323.34036195,-0.8807737,1601.806,1487.989,21.009,0.132,0.87,0.03,0,1601.188,1492.742,20.148,0.027,0.66,0.26,0,1599.081,1480.056,19.86,0.024,0.86,-0.02,0,1596.712,1483.359,19.763,0.032,0.79,0.0,0,1597.248,1487.951,19.783,0.09,1.02,-0.04,0
4083,2662,40,1,9090,323.34036601,-0.84872572,1893.198,1487.926,22.002,0.23,0.61,0.66,0,1892.734,1492.814,20.705,0.06,0.91,0.16,0,1890.473,1480.107,20.267,0.089,2.5,0.2,0,1888.01,1483.422,20.153,0.09,1.78,0.24,0,1888.66,1488.105,19.984,0.139,1.27,0.26,0
4084,2662,40,1,1562,323.34039283,-0.91253042,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1312.26,1492.999,22.394,0.126,0.43,-0.21,0,1310.304,1480.335,21.814,0.076,0.87,0.17,0,1308.029,1483.625,21.282,0.104,0.93,0.0,0,1308.452,1488.127,21.081,0.384,1.36,0.07,0
4085,2662,40,1,1494,323.34039907,-0.91419863,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1297.082,1493.055,21.882,0.087,0.47,-0.24,0,1295.134,1480.392,21.385,0.056,0.87,-0.08,0,1292.864,1483.682,21.141,0.089,0.9,0.02,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
4086,2662,40,1,5769,323.34040958,-0.86366358,1757.384,1488.367,20.476,0.072,0.73,0.18,0,1756.848,1493.192,19.674,0.036,1.21,0.39,0,1754.659,1480.495,19.349,0.063,2.59,0.19,0,1752.24,1483.804,19.28,0.064,2.01,0.24,0,1752.837,1488.444,19.167,0.063,1.15,0.25,0
4087,2662,40,1,4240,323.34041409,-0.87395491,1663.81,1488.44,21.7,0.175,0.61,0.23,0,1663.224,1493.222,20.685,0.036,0.56,0.14,0,1661.084,1480.532,20.221,0.058,1.71,0.25,0,1658.695,1483.837,20.064,0.056,1.18,0.23,0,1659.256,1488.449,20.095,0.129,1.1,0.42,0
4088,2662,40,1,12705,323.34041525,-0.83564092,2012.151,1488.337,21.099,0.125,0.73,0.15,0,2011.75,1493.28,20.115,0.056,1.33,0.4,0,2009.427,1480.564,19.677,0.085,2.92,0.2,0,2006.925,1483.884,19.663,0.093,2.33,0.17,0,2007.622,1488.604,19.338,0.097,1.45,0.02,0
4089,2662,40,1,7161,323.34043626,-0.85665316,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1820.622,1493.443,22.025,0.119,0.57,-0.61,0,1818.399,1480.741,21.297,0.068,1.08,0.2,0,1815.959,1484.054,21.056,0.066,0.69,-0.07,0,1816.581,1488.714,21.165,0.336,1.06,-0.55,0
4090,2662,40,1,10732,323.34045013,-0.84248325,1949.95,1488.673,20.854,0.082,0.59,-0.21,0,1949.515,1493.587,19.895,0.037,1.04,0.14,0,1947.225,1480.876,19.434,0.058,2.1,0.35,0,1944.743,1484.193,19.315,0.063,1.83,0.35,0,1945.416,1488.894,19.271,0.07,1.12,0.16,0
4091,2662,40,1,12089,323.34045282,-0.83771219,1993.322,1488.684,20.828,0.099,0.73,-0.29,0,1992.911,1493.619,19.866,0.03,0.86,-0.18,0,1990.598,1480.904,19.504,0.057,2.06,-0.06,0,1988.102,1484.224,19.468,0.061,1.69,-0.19,0,1988.792,1488.937,19.479,0.093,1.26,-0.43,0
4092,2662,40,1,10325,323.34045993,-0.84392939,1936.803,1488.766,20.652,0.094,0.8,-0.01,0,1936.362,1493.675,19.674,0.032,1.08,0.12,0,1934.078,1480.964,19.328,0.046,1.77,0.09,0,1931.601,1484.281,19.261,0.05,1.48,0.06,0,1932.269,1488.977,19.263,0.083,1.34,-0.04,0
4093,2662,40,1,3977,323.34046674,-0.87604842,1644.774,1488.925,21.818,0.178,0.56,-0.14,0,1644.178,1493.698,20.975,0.043,0.53,-0.13,0,1642.048,1481.01,20.55,0.038,0.98,0.15,0,1639.665,1484.314,20.408,0.058,1.0,-0.01,0,1640.218,1488.919,20.369,0.17,1.16,0.24,0
4094,2662,40,1,6006,323.34047078,-0.86226988,1770.056,1488.92,17.268,0.026,2.15,0.2,0,1769.527,1493.751,15.948,0.015,2.13,0.13,0,1767.331,1481.052,16.012,0.024,1.69,0.03,0,1764.908,1484.363,16.085,0.018,1.15,0.04,0,1765.51,1489.007,16.134,0.013,1.07,0.01,0
4095,2662,40,1,10468,323.34047342,-0.84343067,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1940.898,1493.798,20.889,0.073,0.92,0.02,0,1938.612,1481.087,20.213,0.063,1.73,0.09,0,1936.133,1484.404,20.13,0.082,1.6,-0.03,0,1936.802,1489.102,19.977,0.127,1.14,-0.56,0
4096,2662,40,1,11508,323.3404784,-0.83970862,1975.174,1488.923,20.786,0.09,0.7,0.21,0,1974.753,1493.849,19.75,0.052,1.65,0.4,0,1972.449,1481.135,19.395,0.102,3.95,0.37,0,1969.96,1484.454,19.294,0.105,3.16,0.34,0,1970.642,1489.162,19.43,0.106,1.5,0.26,0
4097,2662,40,1,10814,323.34048047,-0.84215777,1952.909,1488.948,20.514,0.073,0.68,-0.54,0,1952.476,1493.864,19.561,0.039,1.42,-0.05,0,1950.184,1481.152,19.236,0.06,2.4,0.0,0,1947.702,1484.47,19.179,0.057,1.78,-0.16,0,1948.376,1489.171,19.244,0.069,1.14,-0.2,0
4098,2662,40,1,13376,323.3404816,-0.83347117,2031.875,1488.935,20.473,0.085,0.78,-0.3,0,2031.484,1493.887,19.327,0.032,1.29,0.18,0,2029.151,1481.169,18.768,0.056,2.41,0.1,0,2026.643,1484.491,18.653,0.051,1.83,0.16,0,2027.347,1489.216,18.671,0.044,1.07,-0.1,0
4099,2662,40,1,13144,323.34049871,-0.83420249,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2024.833,1494.041,21.704,0.176,1.08,-0.54,0,2022.503,1481.324,20.494,0.088,2.06,0.3,0,2019.997,1484.645,20.335,0.085,1.42,0.33,0,2020.699,1489.368,20.45,0.228,1.32,-0.44,0
4100,2662,40,1,3572,323.34050942,-0.87958368,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1612.015,1494.083,21.351,0.055,0.48,0.19,0,1609.902,1481.397,20.897,0.043,0.91,-0.03,0,1607.53,1484.7,20.855,0.088,1.08,-0.12,0,1608.07,1489.296,20.467,0.182,1.12,-0.37,0
4101,2662,40,1,3054,323.34051054,-0.88501867,1563.207,1489.353,22.03,0.291,0.74,0.03,0,1562.568,1494.089,20.957,0.059,0.62,-0.1,0,1560.481,1481.406,20.515,0.042,0.71,-0.06,0,1558.124,1484.707,20.767,0.167,1.6,-0.22,0,1558.646,1489.287,20.644,0.216,0.95,-0.17,0
4102,2662,40,1,11152,323.34052294,-0.84096934,1963.713,1489.331,21.901,0.251,0.73,0.8,0,1963.286,1494.252,20.843,0.108,1.43,0.77,0,1960.988,1481.539,20.405,0.126,3.17,0.2,0,1958.502,1484.858,20.34,0.125,2.13,0.14,0,1959.18,1489.562,20.286,0.2,1.37,-0.13,0
4103,2662,40,1,8759,323.34053868,-0.85003366,1881.307,1489.5,20.305,0.066,0.76,0.02,0,1880.836,1494.382,19.37,0.02,0.82,0.14,0,1878.582,1481.676,19.048,0.035,1.53,0.02,0,1876.122,1484.99,18.948,0.03,1.06,0.01,0,1876.768,1489.669,19.06,0.063,1.18,0.05,0
4104,2662,40,1,2117,323.34056295,-0.89919549,1434.292,1489.879,21.852,0.167,0.53,0.28,0,1433.585,1494.555,21.071,0.042,0.48,0.04,0,1431.566,1481.881,20.657,0.035,0.86,-0.02,0,1429.251,1485.177,20.484,0.054,0.89,-0.01,0,1429.722,1489.717,20.378,0.137,0.93,0.29,0
4105,2662,40,1,1994,323.34056582,-0.90175643,1411.004,1489.913,21.901,0.195,0.59,-0.77,0,1410.285,1494.578,20.097,0.022,0.55,0.08,0,1408.278,1481.907,19.395,0.021,0.86,0.0,0,1405.97,1485.201,19.104,0.024,0.83,0.05,0,1406.432,1489.734,18.948,0.05,1.09,-0.16,0
4106,2662,40,1,8496,323.34057725,-0.85114513,1871.201,1489.854,20.033,0.054,0.79,0.35,0,1870.726,1494.732,18.72,0.029,1.8,0.36,0,1868.477,1482.026,18.256,0.049,2.66,0.09,0,1866.02,1485.341,18.08,0.04,1.83,0.08,0,1866.662,1490.016,17.943,0.039,1.56,0.01,0
4107,2662,40,1,8265,323.34057731,-0.85204013,1863.065,1489.857,21.854,0.216,0.65,-0.37,0,1862.584,1494.731,21.187,0.073,0.73,-0.29,0,1860.34,1482.026,20.542,0.047,1.16,-0.05,0,1857.886,1485.34,20.455,0.049,0.79,0.02,0,1858.525,1490.013,20.354,0.159,1.06,0.36,0
4108,2662,40,1,3802,323.34058547,-0.87752409,1631.356,1490.01,21.797,0.193,0.62,0.33,0,1630.753,1494.777,20.944,0.069,0.84,0.28,0,1628.63,1482.089,20.619,0.039,0.85,-0.08,0,1626.252,1485.393,20.427,0.049,0.78,-0.05,0,1626.8,1489.994,20.203,0.144,1.08,-0.56,0
4109,2662,40,1,519,323.34060618,-0.97529036,9999.99,9999.99,99.999,9.999,9.99,9.99,9,741.296,1494.927,23.34,0.266,0.38,0.37,0,739.641,1482.306,22.323,0.105,0.78,-0.16,0,737.55,1485.571,21.257,0.079,0.71,0.06,0,737.75,1489.896,20.842,0.281,1.14,-0.84,0
4110,2662,40,1,11929,323.34060664,-0.83831623,1987.832,1490.084,20.716,0.094,0.77,0.15,0,1987.418,1495.015,19.804,0.051,1.55,0.29,0,1985.107,1482.302,19.299,0.11,4.26,0.49,0,1982.613,1485.621,19.221,0.111,3.37,0.39,0,1983.301,1490.333,19.256,0.087,1.41,0.21,0
4111,2662,40,1,4127,323.34060683,-0.87489435,1655.268,1490.196,21.763,0.195,0.65,0.2,0,1654.678,1494.973,20.738,0.036,0.53,0.0,0,1652.542,1482.284,20.334,0.028,0.79,0.03,0,1650.156,1485.589,20.201,0.05,0.99,-0.15,0,1650.713,1490.198,20.16,0.145,1.18,-0.45,0
4112,2662,40,1,1429,323.34060768,-0.91658155,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1275.401,1494.95,22.651,0.156,0.42,-0.2,0,1273.465,1482.289,22.025,0.113,1.09,-0.11,0,1271.202,1485.577,21.584,0.126,0.87,-0.01,0,1271.611,1490.068,21.358,0.387,1.0,0.37,0
4113,2662,40,1,10240,323.34060954,-0.84426864,1933.719,1490.128,21.666,0.215,0.75,0.94,0,1933.276,1495.034,20.633,0.075,1.13,0.26,0,1930.994,1482.324,20.187,0.082,2.15,0.3,0,1928.518,1485.641,20.135,0.081,1.54,0.25,0,1929.184,1490.336,20.01,0.135,1.16,0.04,0
4114,2662,40,1,3312,323.34061453,-0.88224781,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1587.777,1495.037,21.917,0.116,0.62,0.19,0,1585.677,1482.352,21.263,0.096,1.62,0.11,0,1583.312,1485.654,21.04,0.088,0.97,0.02,0,1583.843,1490.242,20.373,0.18,1.19,-0.33,0
4115,2662,40,1,13748,323.34062261,-0.83228541,2042.655,1490.213,20.325,0.144,1.61,1.75,0,2042.269,1495.17,19.377,0.085,3.4,1.17,0,2039.93,1482.452,18.85,0.148,6.44,0.87,0,2037.418,1485.774,18.417,0.199,8.18,0.97,0,2038.128,1490.503,18.828,0.113,2.43,1.17,0
4116,2662,40,1,6462,323.34064565,-0.85998124,1790.865,1490.502,20.589,0.085,0.73,0.24,0,1790.347,1495.342,19.64,0.021,0.73,0.08,0,1788.14,1482.643,19.338,0.035,1.44,0.03,0,1785.71,1485.954,19.216,0.035,1.13,0.04,0,1786.321,1490.605,19.179,0.065,1.17,0.09,0
